ikari	https://cdn.discordapp.com/attachments/1213219169760444416/1257274611519983656/ikari.zip?ex=67ed0aba&is=67ebb93a&hm=b7dcad27de5fd8433048d214537bc77f46e0a4a28c5c0f6f003b72268b161c32&	IKARI WARRIORS	2024-07-05 00:00:00	1.0	ikari	remastered	MAME 2003+	Zydonian - modeler: Gozer
ikari3	https://cdn.discordapp.com/attachments/1213219169760444416/1257274611519983656/ikari.zip?ex=67ed0aba&is=67ebb93a&hm=b7dcad27de5fd8433048d214537bc77f46e0a4a28c5c0f6f003b72268b161c32&	IKARI WARRIORS 3	2024-07-05 00:00:00	1.0	ikari3		MAME 2003+	Zydonian - modeler: Gozer
ikari3	https://cdn.discordapp.com/attachments/1213219169760444416/1257274611519983656/ikari.zip?ex=67ed0aba&is=67ebb93a&hm=b7dcad27de5fd8433048d214537bc77f46e0a4a28c5c0f6f003b72268b161c32&	IKARI WARRIORS 3 w ANIMATED CONTROLS	2024-07-05 00:00:00	1.0	ikari3		MAME 2003+	Zydonian - modeler: Gozer
ikari	https://cdn.discordapp.com/attachments/1213219169760444416/1257274611519983656/ikari.zip?ex=67ed0aba&is=67ebb93a&hm=b7dcad27de5fd8433048d214537bc77f46e0a4a28c5c0f6f003b72268b161c32&	IKARI WARRIORS w ANIMATED CONTROLS	2024-07-05 00:00:00	1.0	ikari	animated controls	MAME 2003+	Zydonian - modeler: Gozer
inthunt	https://drive.google.com/uc?export=download&id=1qVCpaBljXS8jsCA0fTqRUqP3q3Fi58_V	In the Hunt	2023-06-22 00:00:00	1.0	inthunt.zip		MAME 2003+	mAdbiLL - modeler: emunch
hulk	https://cdn.discordapp.com/attachments/1066438854090965043/1223004005467295805/hulk.zip?ex=67ecf37d&is=67eba1fd&hm=ea378c417cfe5e1b0b0de15a9b02c44c8a74e8d14d0f4d1660f0d3bb59b03dee&	Incredible Hulk, The	2024-03-28 00:00:00	1.0	hulk.zip/md_hulk.zip		FB Neo	beholder - modeler: mAdbiLL
hulk_in_cab	https://cdn.discordapp.com/attachments/1213219169760444416/1238033994260418590/stand_TV.zip?ex=67eceb01&is=67eb9981&hm=b0edce2fa1bdbda2dd1034a2484c5eb873bf6d7dcc38cbd8abda405704602c22&	Incredible Hulk, The (reaching hand)	2024-05-09 00:00:00	1.0	hulk.zip/md_hulk.zip		FB Neo	beholder - modeler: mAdbiLL/Sky Lim Universe/beholder
issdx	https://cdn.discordapp.com/attachments/1213219169760444416/1224435713152516327/issdx.zip?ex=67ece2de&is=67eb915e&hm=0a428b98865d5a13691a2fc3e463dff172279839769490b738dbcab10fc8ee40&	International Superstar Soccer Deluxe	2024-04-01 00:00:00	1.0	issdx.zip/md_issdx.zip		FB Neo	Alyx_Hope - modeler: mAdbiLL
iss98	https://cdn.discordapp.com/attachments/1213219169760444416/1246142405485400074/iss98.zip?ex=67ed698d&is=67ec180d&hm=545c419d00f82f98cbee4232ead0b1d51ba7b8f3ff0ac038c466cde4e4823aa5&	International Superstar Soccer Pro '98	2024-05-31 00:00:00	1.0	International Superstar Soccer Pro '98 (USA) (En,Fr,De,Es,It).chd		swanstation	Alyx_Hope - modeler: mAdbiLL
ironhors	https://drive.google.com/uc?export=download&id=1ChXtT-gjvaqmYKUTnqYgBYhRDEUUyZ82	Iron Horse	2023-06-15 00:00:00	1.0	ironhors.zip		MAME 2003+	DangerMiaus - modeler: emunch
jackal	https://drive.google.com/uc?export=download&id=1D8DEeKhFKMJj0h4BJL7TW1OdnJLT6zzP	Jackal	2023-10-15 00:00:00	1.0	jackal.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
jailbrek	https://drive.google.com/uc?export=download&id=18FZWCxSqwwNkDpwLc1dR5q39Jtj-oTPa	Jail Break	2023-06-14 00:00:00	1.0	jailbrek.zip		MAME 2003+	DangerMiaus - modeler: mAdbiLL
journey	https://drive.google.com/uc?export=download&id=1lb5MYSGFsgR9MLgRX8RtepT0oUXSsSc9	Journey	2023-05-05 00:00:00	1.0	journey.zip		MAME 2003+	Crusher124 - modeler: curif
joust_alt	https://drive.google.com/uc?export=download&id=1nM8Z9omV4sScNCfcOgv4eBe1xc0n3M_0	Joust	2024-01-19 00:00:00	1.0	joust_alt.zip		MAME 2003+	Crusher124 - modeler: Crusher124
joust	https://curifab.itch.io/age-of-joy-cabinet-pack-4	Joust		1.0	joust.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-4	MAME 2003+	curif - modeler: curif
joust2	https://cdn.discordapp.com/attachments/1066438854090965043/1191488678682439790/IMG_2142.jpg?ex=67ecff0d&is=67ebad8d&hm=078c34bfad2aacb9297aac5c019c3c6c178359b497ee8d3ed52b1ebbcc0a01b6&	Joust 2	2024-01-01 00:00:00	1.0	joust2.zip		MAME 2003+	Aero - modeler: curif
jrpacman	https://drive.google.com/uc?export=download&id=1qR3nadLnogJoE-tSe1gZeJulIXkVi4kv	Jr. Pac-Man	2023-08-09 00:00:00	1.0	jrpacman.zip		MAME 2003+	Crusher124 - modeler: Crusher124
jdreddp	https://cdn.discordapp.com/attachments/1213219169760444416/1234784308019855440/jdreddp.zip?ex=67ecf600&is=67eba480&hm=d2f03aa3a9e49e7e00211d79e287e46c64bd0e71a905e111af2390fe351a7aaf&	Judge Dredd (deluxe version)	2024-04-30 00:00:00	1.0	jdreddp.zip		FB Neo	Zydonian - modeler: Zydonian
junofrst	https://curifab.itch.io/age-of-joy-cabinet-pack-02	Juno First		1.0	junofrst.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-02	MAME 2003+	curif - modeler: curif
jparkj	https://cdn.discordapp.com/attachments/1213219169760444416/1222250330172162200/jparkj.zip?ex=67ecd893&is=67eb8713&hm=87ec51387faec144450dda5c1e0ccd4235bda54e30cb6513a30678705353cd2f&	Jurassic Park	2024-03-26 00:00:00	1.0	jparkj.zip/md_jparkj.zip		FB Neo	Alyx_Hope - modeler: mAdbiLL
jpark	https://drive.google.com/uc?export=download&id=1P8arTP2coVj1e84ICvr2as-S_qw6hV9o	Jurassic Park (w/bullpup)	2023-08-07 00:00:00	1.0	jpark.zip	SA80 assault carbine (bullpup)	MAME 2003+	DangerMiaus - modeler: emunch
jpark	https://drive.google.com/uc?export=download&id=1uliGPyBxXXsStf4prhPhr4UVl64UMnta	Jurassic Park (w/heavy machine gun)	2023-08-08 00:00:00	1.0	jpark.zip	Stoner MG heavy machine gun	MAME 2003+	DangerMiaus - modeler: emunch
kangaroo	https://drive.google.com/uc?export=download&id=1SEBXUDy5WNyJrsZ8QSFXxGU23w9kyIp3	Kangaroo	2023-01-28 00:00:00	1.0	kangaroo.zip	Also available at https://curifab.itch.io/age-of-joy-elleby-cabinet-pack-01	MAME 2003+	Elleby - modeler: curif
kchamp	https://drive.google.com/uc?export=download&id=1nJshnDYABc4ejcV0JFdln_Zedr6NY5c1	Karate Champ	2023-05-29 00:00:00	1.0	kchamp.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
karnov	https://drive.google.com/uc?export=download&id=1yaOps4VMhYkRb_7nzaBbaBbrIL6XGjtd	Karnov	2023-05-27 00:00:00	1.0	karnov.zip		MAME 2003+	mAdbiLL - modeler: curif
ket	https://drive.google.com/uc?export=download&id=1H34rSxB4WR9MTkeU3qtCTjIQSmGL8mQM	Ketsui Kizuna Jigoku Tachi	2023-05-04 00:00:00	1.0	ket.zip	Uses a Sega New Astro City candy cabinet (Vertical CRT)	MAME 2003+	emunch - modeler: emunch
kick	https://drive.google.com/uc?export=download&id=1f8rYxZhgonvEM8ZsjzvBxWz0A2G2G1IJ	Kick	2023-04-29 00:00:00	1.0	kick.zip	See READ ME file	MAME 2003+	Crusher124 - modeler: curif
gameboyadv_KidPaddle	https://cdn.discordapp.com/attachments/1213219169760444416/1246523241179123874/gameboyadv_tekkenadvance.zip?ex=67ed7abb&is=67ec293b&hm=4ec149a2245da4f77e5eb9e37156696ebd4ae5f5a2b44dc4e9b0c534f07070b7&	Kid Paddle (Gameboy)	2024-06-01 00:00:00	1.0	Kid Paddle (Europe) (Fr,Nl).gba		mgba	Crusher124 - modeler: Crusher124
kinst	https://drive.google.com/uc?export=download&id=1yyHKkao2__ci6vEB4zzPYQy6fYGFYS35	Killer Instinct	2024-03-07 00:00:00	1.0	kinst.zip	Optimized for mixed reality. Within the roms reference is a kinst folder containing kinst.chd.  This also needs to be added to Downloads.	MAME 2003+	mAdbiLL - modeler: mAdbiLL
kinst2	https://drive.google.com/uc?export=download&id=1h91p0c0MGsD_3qTq8UIhYW3vZHmlC221	Killer Instinct 2	2023-06-30 00:00:00	1.0	kinst2.zip	Within the roms reference is a kinst2 folder containing kinst2.chd.  This also needs to be added to Downloads.	MAME 2003+	mAdbiLL - modeler: mAdbiLL
kod	https://cdn.discordapp.com/attachments/1066438854090965043/1213215941958307860/kod.zip?ex=67ecf025&is=67eb9ea5&hm=df59d6dd5f034b2c1207574f7afdbc0f01e826e9db94b2d1940e3cf949448547&	King of Dragons	2024-03-01 00:00:00	1.0	kod.zip	lighted coinslots	MAME 2003+	Zydonian - modeler: GOZER/Zydonian
kod_alt	https://cdn.discordapp.com/attachments/1066438854090965043/1213215941958307860/kod.zip?ex=67ecf025&is=67eb9ea5&hm=df59d6dd5f034b2c1207574f7afdbc0f01e826e9db94b2d1940e3cf949448547&	King of Dragons - Dragon Slayer Edition	2024-03-01 00:00:00	1.0	kod.zip	custom version	MAME 2003+	Zydonian - modeler: GOZER/Zydonian
kof94	https://drive.google.com/uc?export=download&id=1_GBeYRF4SkDdUGZv6zWXcqlPefLiapak	King of Fighters '94	2023-08-10 00:00:00	1.0	kof94.zip		MAME 2003+	Song - modeler: Elleby
kof95	https://drive.google.com/uc?export=download&id=1E0zdb5yJ6k0-suk34RW08QbXImp7_jjz	King of Fighters '95	2023-08-10 00:00:00	1.0	kof95.zip		MAME 2003+	Song - modeler: Elleby
kof96	https://drive.google.com/uc?export=download&id=1DtKu_EYwLaACj3Y7sBOBXBhF4SKeOw12	King of Fighters '96	2023-08-10 00:00:00	1.0	kof96.zip		MAME 2003+	Song - modeler: Elleby
kof97	https://drive.google.com/uc?export=download&id=1ZSOc8RMBwN5acj2cF45tmWr0Jn091WyM	King of Fighters '97	2023-08-07 00:00:00	1.0	kof97.zip		MAME 2003+	Song - modeler: Elleby
kof98	https://drive.google.com/uc?export=download&id=1q1UdjpK3Y7UMWn11BC7ess39KhT9ZgYY	King of Fighters '98: Slugfest	2023-08-06 00:00:00	1.0	kof98.zip		MAME 2003+	Song - modeler: Elleby
kof99	https://drive.google.com/uc?export=download&id=1Ha87ZquxrLTl506ubO5hcSOwiSlAGB5w	King of Fighters '99: Millennium Battle (version A)	2023-08-03 00:00:00	1.0	kof99.zip	Full KoF '99 marquee	MAME 2003+	Song - modeler: Elleby
kof99	https://drive.google.com/uc?export=download&id=19nOis8B8OcCbfatT6Ue0Djl0ca114QwP	King of Fighters '99: Millennium Battle (version B)	2023-08-03 00:00:00	1.0	kof99.zip	Traditional NeoGeo marquee	MAME 2003+	Song - modeler: Elleby
kof2001	https://drive.google.com/uc?export=download&id=1t4qKYxHwLv_VPWfo6lfQJGKOHdEt8Ybu	King of Fighters 2001	2023-08-05 00:00:00	1.0	kof2001.zip		MAME 2003+	Song - modeler: Elleby
kof2002	https://drive.google.com/uc?export=download&id=1LMfI7o_iQavKtca5oUhuVy25xBhmcCJb	King of Fighters 2002: Challenge to Ultimate Battle	2023-08-10 00:00:00	1.0	kof2002.zip		MAME 2003+	Song - modeler: Elleby
kof2003d	https://drive.google.com/uc?export=download&id=1b4SnwmZxmcuTnpHKB4c_JeaiSgvptBLw	King of Fighters 2003	2023-08-10 00:00:00	1.0	kof2003d.zip		MAME 2003+	Song - modeler: Elleby
kotm	https://drive.google.com/uc?export=download&id=19okWCMNjjh-438kOOxcDwTOL7ZfQXUpe	King of the Monsters	2023-06-25 00:00:00	1.0	kotm.zip		MAME 2003+	mAdbiLL - modeler: Elleby
kingdmgp	https://drive.google.com/uc?export=download&id=116eeVKEZ_TtuDwUCxlz9HjPKc1L9doL0	Kingdom Grand Prix		1.0	kingdmgp.zip		MAME 2003+	dmacell - modeler: mAdbiLL
krull	https://drive.google.com/uc?export=download&id=1zCodaPo7xk_HOJk53aQY0hQ979_miyN8	Krull	2023-06-10 00:00:00	1.0	krull.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
kungfum	https://drive.google.com/uc?export=download&id=166iY819cBi07K1D0YAbAyvoyaDuyLia1	Kung Fu Master	2023-02-12 00:00:00	1.0	kungfum.zip		MAME 2003+	Elleby - modeler: Elleby
ladykill	https://drive.google.com/uc?export=download&id=1vPFUib3PKTJA8eBJU46ncH4bYYOSPUD1	Lady Killer	2024-04-13 00:00:00	1.0	ladykill.zip		MAME 2003+	Ale B - modeler: Crusher124
ladybug	https://drive.google.com/uc?export=download&id=198rrKPNL9UIQCAZsDbULUl5F2YMCdwvH	Ladybug	2024-05-06 00:00:00	1.0	ladybug.zip		MAME 2003+	topbuzz - modeler: emunch
lastduel_alt	https://drive.google.com/uc?export=download&id=1xVRGYcqTfqrqwTGWIzTBX0c_8zSVCrgS	Last Duel	2024-04-18 00:00:00	1.0	lastduel.zip	custom artwork	MAME 2003+	topbuzz - modeler: emunch
lastduel	https://drive.google.com/uc?export=download&id=1SlXYdn1vBz5JlLarbVZUhBKhvBpLC30C	Last Duel	2024-04-19 00:00:00	1.0	lastduel.zip	original	MAME 2003+	topbuzz/DangerMiaus - modeler: Crusher124
laststar	https://drive.google.com/uc?export=download&id=1uj6q6d-Ru5i45EAC2jFH8d6JN44lh-wz	Last Starfighter	2023-07-29 00:00:00	1.0		no working rom available -- just for show		mAdbiLL - modeler: mAdbiLL
lbowling	https://drive.google.com/uc?export=download&id=151C3hlnBm_wuOSQM0zGp4uuU4ZOOG83l	League Bowling	2023-05-29 00:00:00	1.0	lbowling.zip		MAME 2003+	Elleby - modeler: Elleby
zelda	https://cdn.discordapp.com/attachments/1213219169760444416/1230171170884816896/zelda.zip?ex=67ed512e&is=67ebffae&hm=176113e4f631ba9da2e7726f5327faa93350512093a1893ba0eea9cffa1f7177&	Legend of Zelda, The	2024-04-17 00:00:00	1.0	legenzel.zip/nes_legenzel.zip		FB Neo	Alyx_Hope - modeler: Elleby
pce_makyoden	https://cdn.discordapp.com/attachments/1213219169760444416/1226976878003228734/pce_makyoden.zip?ex=67ece703&is=67eb9583&hm=f35745b648a5f8ce6f72aef9308f4ea0b834ab16eba9af75c755687a0d63f1c8&	Legendary Axe, The	2024-04-08 00:00:00	1.0	makyoden.zip/pce_makyoden.zip		FB Neo	Zydonian - modeler: ?/Zydonian
lwings	https://drive.google.com/uc?export=download&id=1SRIplK2RukcJxSsc8XX777fFXwzA_OHP	Legendary Wings	2023-07-13 00:00:00	1.0	lwings.zip		MAME 2003+	Angelicide - modeler: Angelicide
legion	https://drive.google.com/uc?export=download&id=16xFyd6maOyhA1ALG8D2jT4GqJlInJ9VK	Legion	2024-06-02 00:00:00	1.0	legion.zip		MAME 2003+	dmacell - modeler: ?/dmacell
lethalen	https://drive.google.com/uc?export=download&id=1HN5RGYXb4cb8u08Zbl6yLvvj49Cws13c	Lethal Enforcers	2023-08-05 00:00:00	1.0	lethalen.zip		MAME 2003+	DangerMiaus - modeler: emunch
lethalen_coltblck	https://drive.google.com/uc?export=download&id=1UdHApXuh1WBu9t2-og8sU0-aum5D2_wU	Lethal Enforcers (Colt - black)	2023-08-10 00:00:00	1.0	lethalen.zip	Black Colt Python	MAME 2003+	DangerMiaus - modeler: emunch
lethalen_coltblue	https://drive.google.com/uc?export=download&id=1IQb8vm0shmzmNC1hiOhbwdsDcbWogHbq	Lethal Enforcers (Colt - blue)	2023-08-10 00:00:00	1.0	lethalen.zip	Blue Colt Python	MAME 2003+	DangerMiaus - modeler: emunch
le2_blckgun	https://drive.google.com/uc?export=download&id=1lhvUEo5a-Ldtx3a1KkUvfaZzv7Wqk-qc	Lethal Enforcers II (Black Scofield)	2023-08-11 00:00:00	1.0	le2.zip	period-accurate black Schofield Model 3	MAME 2003+	DangerMiaus - modeler: emunch
le2_blugun	https://drive.google.com/uc?export=download&id=1Mswlv_EHAagHRdMctXR439x8l3-3X2uh	Lethal Enforcers II (Blue Scofield)	2023-08-11 00:00:00	1.0	le2.zip	period-accurate Schofield Model 3 in blue plastic	MAME 2003+	DangerMiaus - modeler: emunch
le2_mgntagun	https://drive.google.com/uc?export=download&id=1qa89y_XrvS4tpnGOI_6_2juxmtEvuqGL	Lethal Enforcers II (Magenta Scofield)	2023-08-11 00:00:00	1.0	le2.zip	period-accurate Schofield Model 3 in magenta plastic	MAME 2003+	DangerMiaus - modeler: emunch
le2	https://drive.google.com/uc?export=download&id=19ebWAUmpwmgZlthiyBEu_e3d0VaNc3rb	Lethal Enforcers II: Gun Fighters	2023-08-05 00:00:00	1.0	le2.zip		MAME 2003+	DangerMiaus - modeler: emunch
lethalth	https://drive.google.com/uc?export=download&id=17lsFTJxL1DhpML9_7R7_L6BN1XI-vCRi	Lethal Thunder	2024-06-04 00:00:00	1.0	lethalth.zip		MAME 2003+	dmacell - modeler: dmacell
lgtnfght	https://drive.google.com/uc?export=download&id=18lHvy77OSB731zFi254eDIyc9rmUHp8A	Lightning Fighters	2024-06-05 00:00:00	1.0	lgtnfght.zip		MAME 2003+	dmacell - modeler: dmacell
lionking	https://cdn.discordapp.com/attachments/1213219169760444416/1218034232455331920/lionking.zip?ex=67ed5406&is=67ec0286&hm=4146ce8ab8285da8a038e7ca52b19d16ba2c6da952e0efd4002bfffe8f0a6266&	Lion King, The	2024-03-14 00:00:00	1.0	lionking.zip/md_lionking.zip		FB Neo	Baywilly - modeler: mAdbiLL
littlenemo	https://cdn.discordapp.com/attachments/1213219169760444416/1228826064105640016/littlenemo.zip?ex=67ed09b4&is=67ebb834&hm=94beb96b74c75e11694d7e3d97dbaca71bd2d4f3e4a93c8ee0c4dd2c855e1e9a&	Little Nemo	2024-04-13 00:00:00	1.0	littlnem.zip/nes_littlenem.zip		FB Neo	Alyx_Hope - modeler: Elleby
losttmbh	https://www.dropbox.com/scl/fi/us48cvgh1gwt7ahqmxqsk/losttmbh.zip?rlkey=h6e3vkx3mlhlaqzn55ypxhe6i&dl=0	Lost Tomb	2024-04-11 00:00:00	1.0	losttmbh.zip		MAME 2003+	Gimli - modeler: Crusher124
lostwrld	https://cdn.discordapp.com/attachments/1213219169760444416/1222977020183711765/lostwrld.zip?ex=67ecda5b&is=67eb88db&hm=a1ad0b5f58a30a11b79f5f5f7ce5b7063586c70e1255c26057e9a04d0d704095&	Lost World: Jurassic Park	2024-03-28 00:00:00	1.0	lostwrld.zip/md_lostwrld.zip		FB Neo	Alyx_Hope - modeler: mAdbiLL
luckywld	https://drive.google.com/uc?export=download&id=1F-gdq2HhE1yLcYgquX7SsLt32rNFPYAT	Lucky & Wild	2023-08-21 00:00:00	1.0	luckywld.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
llander	https://drive.google.com/uc?export=download&id=1Cl1veafccaBsNPhk-wOo6xY3vA2Bgqjx	Lunar Lander	2023-09-08 00:00:00	1.0	llander.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
llander	https://drive.google.com/uc?export=download&id=1tpJZFgP5bVxouDXhbsyJ_9LXEQZxv5rm	Lunar Lander	2024-02-14 00:00:00	1.0	llander.zip	optimized for mixed reality	MAME 2003+	DangerMiaus/mAdbiLL - modeler: mAdbiLL
llander_CA	https://drive.google.com/uc?export=download&id=1sB4taMeoAkX1zS8thK7ekG6e_sVwMPlA	Lunar Lander (controller animated)	2024-04-24 00:00:00	1.0	llander_CA.zip		MAME 2003+	Crusher124 - modeler: Crusher124
mach3_cockpit	https://cdn.discordapp.com/attachments/1213219169760444416/1219710575794192524/mach3_cockpit.zip?ex=67ed7e7e&is=67ec2cfe&hm=96239dd6eeccb4b5a43521a0bb54aa4cc4a4574821472892267ec925c0545945&	M.A.C.H. 3 (cockpit version)	2024-03-19 00:00:00	1.0	mach3.zip		MAME 2010	Zydonian - modeler: ?/Zydonian
macrossp	https://drive.google.com/uc?export=download&id=1hmds-Kr0l2bcz5iiv5XueIxJGMwcV9OO	Macross Plus	2024-02-17 00:00:00	1.0	macrossp.zip	optimized for mixed reality	MAME 2003+	mAdbiLL - modeler: emunch
msword	https://drive.google.com/uc?export=download&id=1orPFyUx3EkoRKU4yxBn6oZB3MJBFS0mK	Magic Sword	2023-05-26 00:00:00	1.0	msword.zip		MAME 2003+	mAdbiLL - modeler: emunch
magspot	https://drive.google.com/uc?export=download&id=1oIFJb0uJ5ispd4lF4rsdMYYBveT04YfC	Magical Spot	2024-02-26 00:00:00	1.0	magspot.zip		MAME 2003+	ded head - modeler: ?/ded head
maglord	https://drive.google.com/uc?export=download&id=1e1BO5Nbvx72GbPZMsI3462iwlxoZGndM	Magician Lord	2023-02-12 00:00:00	1.0	maglord.zip		MAME 2003+	Elleby - modeler: Elleby
mhavoc	https://drive.google.com/uc?export=download&id=1TOrA-iTiSlWXqhgtzMerWJfdX_61ELhx	Major Havoc	2023-07-15 00:00:00	1.0	mhavoc.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
mappy	https://drive.google.com/uc?export=download&id=1iKf9FxIXX3I1IOCYRme4L9be4WAuUn3Z	Mappy	2023-05-20 00:00:00	1.0	mappy.zip		MAME 2003+	Crusher124 - modeler: curif
marble	https://drive.google.com/uc?export=download&id=1l35nRFIhp3Tmlxjphbg8wstYu4iGdFkf	Marble Madness	2023-02-28 00:00:00	1.0	marble.zip		MAME 2003+	Elleby - modeler: Elleby
mario	https://drive.google.com/uc?export=download&id=1jWM1Wr4-Mr9RFIo6M_ZllCIyxcFwsk1-	Mario Bros.	2023-01-27 00:00:00	1.0	mario.zip		MAME 2003+	Elleby - modeler: curif
mario_bezelfix	https://cdn.discordapp.com/attachments/1066438956276797510/1186757094863552672/mario_bezelfix.zip?ex=67ecebec&is=67eb9a6c&hm=69e2ffbef93349320904589927785011ba08819f2407c10e49376dc8f1da7d11&	Mario Bros.	2023-12-19 00:00:00	1.0	mario.zip	only for showcasing and PiP	MAME 2003+	deliyuerek85 - modeler: curif
gba-standup	https://cdn.discordapp.com/attachments/1213219169760444416/1257755364531638312/Mariokart-combo.zip?ex=67ed78f6&is=67ec2776&hm=b5f044a89d668e090f713416bf6563378ceb6b165e663c9242d01459d522b651&	MARIOKART/ZELDA COMBO	2024-07-05 00:00:00	1.0	Mario Kart - Super Circuit (USA).gba		mgba	Zydonian - modeler: jamessuret/zydonian
mvsc	https://drive.google.com/uc?export=download&id=1bg0zh2kW4DYvMYmQZtaiVnhw8lU6L0x2	Marvel Vs. Capcom Clash of Super Heroes	2023-05-04 00:00:00	1.0	mvsc.zip	Uses a Sega New Astro City candy cabinet (Horizontal CRT)	MAME 2003+	emunch - modeler: emunch
matmania	https://drive.google.com/uc?export=download&id=1xC2hrg2Pdw2OVcmT4pYhSVrzF5qsAUz0	Mat Mania	2024-02-28 00:00:00	1.0	matmania.zip	optimzed for mixed reality	MAME 2003+	mAdbiLL - modeler: mAdbiLL
maxforce	https://drive.google.com/uc?export=download&id=15T8RyvSnM-sXobc_QgATa2IlF99WDKdq	Maximum Force	2023-05-16 00:00:00	1.0	maxforce.zip	Runs incredibly slowly! Only meant as template for lightgun games. CHD game.	MAME 2003+	emunch - modeler: emunch
maxforce	https://cdn.discordapp.com/attachments/1066438854090965043/1191836434223603933/area51.zip?ex=67ecf16d&is=67eb9fed&hm=e8fdf91da7888fdb8835add2e6014c2d4cb774bbbb70a5847e6fbfd681d91a21&	Maximum Force	2024-01-02 00:00:00	1.0	maxforce.zip		MAME 2003+	Zydonian - modeler: emunch
mazinger	https://cdn.discordapp.com/attachments/1066438854090965043/1188534317870227476/mazinger.zip?ex=67ed7457&is=67ec22d7&hm=cdc345dd38a875af904bf44267337751f9bc45783c9576fa74272bdfcd8d961a&	Mazinger Z	2023-12-24 00:00:00	1.0	mazinger.zip		MAME 2003+	Aero - modeler: GOZER/Crusher124
mechatt	https://drive.google.com/uc?export=download&id=1sl9ZDd1NfqUtCVMsg5gLw91MB_EuZIq_	Mechanized Attack	2023-09-21 00:00:00	1.0	mechatt.zip		MAME 2003+	DangerMiaus - modeler: GOZER/mAdbiLL/Crusher124/Dangermiaus
md_megaturrdc	https://cdn.discordapp.com/attachments/1213219169760444416/1233274059341561907/IMG_20240426_061701.jpg?ex=67ed6638&is=67ec14b8&hm=1b6bd513693ea6b9a93763ef70f4e0a9d2f1a0b6ddd889cf0f1ca290bab09bca&	Mega Turrican	2024-04-26 00:00:00	1.0	megaturrdc/md_megaturrdc.zip		FB Neo	Ale B - modeler: mAdbiLL
megamanx	https://cdn.discordapp.com/attachments/1213219169760444416/1240672260088664064/megamanx.zip?ex=67ed4995&is=67ebf815&hm=5f47c5b11d5cdb611bcb48035804953c8afbcb2808870e0dfa0c21e40c746fdf&	Megaman X	2024-05-16 00:00:00	1.0	Mega Man X (USA) (Capcom Town).sfc		snes9x	Alyx_Hope - modeler: GOZER/Zydonian
megamanx2	https://cdn.discordapp.com/attachments/1213219169760444416/1240672260088664064/megamanx.zip?ex=67ed4995&is=67ebf815&hm=5f47c5b11d5cdb611bcb48035804953c8afbcb2808870e0dfa0c21e40c746fdf&	Megaman X2	2024-05-16 00:00:00	1.0	Mega Man X2 (USA).sfc		snes9x	Alyx_Hope - modeler: GOZER/Zydonian
megamanx3	https://cdn.discordapp.com/attachments/1213219169760444416/1240672260088664064/megamanx.zip?ex=67ed4995&is=67ebf815&hm=5f47c5b11d5cdb611bcb48035804953c8afbcb2808870e0dfa0c21e40c746fdf&	Megaman X3	2024-05-16 00:00:00	1.0	Mega Man X3 (USA).sfc		snes9x	Alyx_Hope - modeler: GOZER/Zydonian
mercs	https://drive.google.com/uc?export=download&id=1ACvVL_-zAHAhGdYjMg1mhrvUCxr8V7BL	Mercs	2023-06-08 00:00:00	1.0	mercs.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
metafox	https://drive.google.com/uc?export=download&id=19pID8xTpTPrgPWw-kEfsjVi3-ATXSAto	Meta Fox	2024-06-05 00:00:00	1.0	metafox.zip		MAME 2003+	dmacell - modeler: dmacell
metlhawk	https://cdn.discordapp.com/attachments/1213219169760444416/1239311171543105536/metlhawk.zip?ex=67ecf338&is=67eba1b8&hm=7fe14517461b776b15993e3c43ec3daa8d66391ddd6f3ab0178d65a8b272b9b9&	Metal Hawk (sit-down version)	2024-05-12 00:00:00	1.0	metlhawk.zip		MAME 2003+	Zydonian - modeler: ?/Zydonian
mslug	https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	Metal Slug		1.0	mslug.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	MAME 2003+	curif - modeler: Elleby
mslug-tank	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug (Metal Iron & Rust Custom Edition)	2024-06-14 00:00:00	1.0	mslug.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug-tank-romstar	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug (Romstar Tank version)	2024-06-14 00:00:00	1.0	mslug.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug2	https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	Metal Slug 2		1.0	mslug2.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	MAME 2003+	curif - modeler: Elleby
